,origintime,latitude,longitude,depth
393,2013-01-13 18:58:10.195226,-75.701731,160.083161,71616.21100000001
394,2013-01-14 10:36:36.420056,-75.222615,160.753071,126946.28899999999
395,2013-01-16 22:48:59.944003,-75.338509,161.071017,117655.273
396,2013-01-17 18:06:40.750953,-75.263416,160.074671,141680.17599999998
397,2013-01-19 16:09:07.749271,-75.244662,160.420529,-4982.666
398,2013-01-20 02:05:32.953385,-75.415694,160.623597,114604.492
399,2013-01-20 11:50:14.169898,-75.282265,160.257469,121538.08600000001
400,2013-01-21 22:50:06.748232,-75.411314,161.011726,116961.91399999999
401,2013-01-23 10:33:38.428371,-75.347885,161.090538,113217.773
402,2013-01-24 13:24:50.744433,-75.225674,160.719862,146707.031
403,2013-01-24 13:27:07.417241,-75.630323,160.088836,30083.984
404,2013-01-24 14:10:47.830969,-75.281147,161.101023,125698.242
405,2013-01-24 18:30:32.264727,-75.346572,161.010552,113633.78899999999
406,2013-01-24 21:00:09.443986,-75.310792,160.265375,133186.523
407,2013-01-27 19:41:00.987033,-75.430156,161.165165,128263.67200000002
408,2013-01-28 16:55:22.911881,-75.494608,161.632235,102470.703
409,2013-01-28 21:46:18.665115,-75.315813,161.049983,128887.695
410,2013-01-30 04:34:13.843628,-75.550213,160.134451,18712.891
411,2013-01-30 04:34:14.719692,-75.34683,160.504016,123271.484
412,2013-01-30 10:27:01.750009,-75.46196,160.418839,-4549.316
413,2013-01-31 08:34:52.581672,-75.28631,160.196577,137901.367
414,2013-02-01 17:02:42.401691,-75.379902,161.137416,123479.492
415,2013-02-02 23:51:34.114716,-75.200217,160.677981,100459.96100000001
416,2013-02-05 22:20:34.106150,-75.401816,160.351249,-4930.664
417,2013-02-06 21:01:57.386334,-75.373993,160.589204,105729.492
418,2013-02-07 02:12:24.205511,-75.467945,161.080087,72725.58600000001
419,2013-02-08 02:22:45.208029,-75.301149,160.295371,122647.46100000001
420,2013-02-10 05:24:15.605730,-75.446361,160.494944,-4965.332
421,2013-02-11 13:25:35.938654,-75.237992,160.37052,-4791.991999999999
422,2013-02-15 23:40:51.375537,-75.293686,160.258181,121954.102
423,2013-02-15 23:41:22.222099,-75.338995,160.234942,-3093.262
424,2013-02-18 10:26:59.049738,-75.257346,160.178109,127119.629
425,2013-02-26 07:35:28.739182,-75.562863,160.518237,71754.883
426,2013-02-28 12:14:53.219908,-75.266629,160.239702,124831.54299999999
427,2013-03-01 03:49:17.290903,-75.191582,161.227241,142824.219
428,2013-03-01 06:11:43.448234,-75.330543,160.524195,-4930.664
429,2013-03-01 06:11:45.023281,-75.234155,160.141754,119388.672
430,2013-03-02 03:11:24.326111,-75.294182,160.365272,119388.672
431,2013-03-03 20:47:40.791470,-75.36728,161.043639,136653.32
432,2013-03-04 12:30:09.969924,-75.394393,160.413864,-4965.332
433,2013-03-06 09:30:14.219709,-75.391377,160.447511,-3717.285
434,2013-03-08 14:23:39.846785,-75.397239,160.465664,-4982.666
435,2013-03-12 12:37:54.341609,-75.284046,160.022217,126044.922
436,2013-03-14 03:06:58.284778,-75.306612,161.006052,125975.58600000001
437,2013-03-15 10:48:23.223004,-75.408946,160.456546,-4930.664
438,2013-03-16 11:30:45.986924,-75.52905,161.516361,95883.78899999999
439,2013-03-17 13:32:44.510088,-75.25612,160.121596,616.2109999999999
440,2013-03-17 17:41:42.678324,-75.390745,160.658365,130829.102
441,2013-03-20 17:45:47.591428,-75.236794,160.608133,129442.383
442,2013-03-21 19:03:47.450528,-75.241725,160.154359,129373.04700000002
443,2013-03-22 23:50:43.948963,-75.361251,161.085973,122786.133
444,2013-03-24 17:17:25.919170,-75.348576,160.534856,122855.469
445,2013-03-24 22:06:54.990074,-75.422676,161.266089,131522.46099999998
446,2013-03-25 10:04:31.575818,-75.538713,160.75262,139565.43
447,2013-03-30 23:42:53.428787,-75.273205,161.142861,125836.91399999999
448,2013-04-01 17:55:18.406593,-75.375292,160.989191,118903.31999999999
449,2013-04-02 05:45:05.680516,-75.26506,160.274715,125975.58600000001
450,2013-04-02 11:56:45.805840,-75.51157,160.495462,-1463.867
451,2013-04-02 12:11:38.640245,-75.285818,160.318833,121122.06999999999
452,2013-04-05 11:39:58.793534,-75.26511,160.262506,135543.945
453,2013-04-08 12:28:51.107039,-75.387175,161.181407,120290.03899999999
454,2013-04-10 08:32:26.901286,-75.494592,160.557674,-4965.332
455,2013-04-10 08:39:57.817495,-75.267903,160.277948,132978.516
456,2013-04-10 15:16:18.513699,-75.287951,160.263939,126114.258
457,2013-04-14 11:28:27.501749,-75.226932,160.668203,135266.602
458,2013-04-15 21:53:14.063298,-75.354316,160.992995,126807.617
459,2013-04-17 21:05:01.742297,-75.42682,160.400816,-4965.332
460,2013-04-18 14:15:21.452512,-75.189404,160.734735,123826.172
461,2013-04-20 10:59:31.966800,-75.493112,160.473849,-3162.598
462,2013-04-26 22:59:50.184553,-75.252913,160.780361,143032.227
463,2013-04-28 15:42:19.009999,-75.373419,160.368508,-3214.6
464,2013-05-04 22:12:28.279251,-75.365045,160.141266,-4965.332
465,2013-05-10 11:41:33.600261,-75.412073,160.166979,-631.8359999999999
466,2013-05-15 04:17:04.132967,-75.387991,160.79973,140120.117
467,2013-05-18 08:44:16.086683,-75.19076,161.324391,146707.031
468,2013-05-24 19:26:23.423490,-75.35208,160.403095,116545.898
469,2013-05-26 02:59:08.389780,-75.21212,160.593859,134850.58599999998
470,2013-05-27 20:46:12.015467,-75.419675,161.040444,116060.547
471,2013-05-28 01:15:12.571335,-75.476103,160.867355,141714.844
472,2013-05-28 20:22:39.761035,-75.5506,160.831585,113564.453
473,2013-06-03 06:39:35.094367,-75.596271,160.836274,116060.547
474,2013-06-04 18:40:28.293848,-75.308727,160.184109,-4965.332
475,2013-06-13 12:30:07.803702,-75.257804,160.182712,137208.008
476,2013-06-14 03:27:42.407534,-75.208314,160.593538,131938.477
477,2013-06-15 02:24:32.424938,-75.301045,160.319846,158286.133
478,2013-06-18 11:47:32.482698,-75.378468,161.0757,117932.617
479,2013-06-20 15:21:45.277957,-75.298606,160.703708,-4965.332
480,2013-06-25 05:40:30.748942,-75.388732,161.224711,117655.273
481,2013-06-26 09:44:16.050187,-75.547278,160.902818,129442.383
482,2013-06-30 03:47:25.074626,-75.226019,160.485403,145250.977
483,2013-07-01 06:54:48.870194,-75.667606,160.037471,63711.914
484,2013-07-04 05:55:04.206832,-75.306434,161.030529,129026.367
485,2013-07-07 07:50:38.382730,-75.156689,160.237579,129303.711
486,2013-07-11 09:34:36.995913,-75.196684,160.449709,143378.906
487,2013-07-15 20:34:07.048703,-75.24472,160.114892,134850.58599999998
488,2013-07-20 03:37:50.910397,-75.315917,160.400484,128887.695
489,2013-08-01 03:13:56.196507,-75.353647,160.952987,106769.531
490,2013-08-04 22:47:25.558964,-75.304238,160.635348,104689.453
491,2013-08-10 20:25:22.114280,-74.997032,160.168026,163416.992
492,2013-08-12 11:40:24.793722,-75.293298,160.349917,136653.32
493,2013-08-17 04:23:14.406871,-75.305228,160.228292,132631.83599999998
494,2013-08-18 05:50:24.409741,-75.278879,160.886797,139704.102
495,2013-08-21 13:32:51.721281,-75.287181,160.21803,120498.047
496,2013-08-22 10:30:30.909696,-75.436504,160.364461,-4965.332
497,2013-08-25 05:05:31.057196,-75.321683,160.388641,122786.133
498,2013-08-28 15:40:46.200796,-75.422076,160.397386,-4965.332
499,2013-08-31 10:41:07.995461,-75.499825,160.116175,60661.133
500,2013-08-31 15:20:24.551299,-75.384793,160.325454,61.523
501,2013-09-01 04:46:38.063311,-75.035899,159.917595,139704.102
502,2013-09-04 13:41:36.331022,-75.397841,160.278592,-4965.332
503,2013-09-06 19:26:21.461164,-75.432752,160.351848,-4965.332
504,2013-09-07 09:33:05.598926,-75.377804,160.28961,-4965.332
505,2013-09-08 01:31:10.817805,-75.429553,160.375549,-4982.666
506,2013-09-11 07:26:55.427735,-75.452721,160.459893,65791.992
507,2013-09-13 19:48:36.547402,-75.389663,160.407361,-4965.332
508,2013-09-13 21:13:05.317798,-75.481809,161.255253,81184.56999999999
509,2013-09-16 14:59:02.348360,-75.299168,160.313601,131106.445
510,2013-09-17 00:42:27.063026,-75.379618,160.311262,-4965.332
511,2013-09-17 15:21:33.086274,-75.545312,160.597701,79659.18000000001
512,2013-09-20 19:00:47.133303,-75.489499,160.433277,-4965.332
513,2013-09-21 03:08:21.017895,-75.390174,160.399702,-4930.664
514,2013-09-23 00:46:20.747436,-75.562407,160.60541,87840.81999999999
515,2013-09-23 04:34:47.502766,-75.504831,161.456899,97131.83600000001
516,2013-09-23 22:15:49.037721,-75.382149,160.385275,-4965.332
517,2013-09-24 21:39:05.208343,-75.333032,160.757496,141090.82
518,2013-09-25 13:08:55.029409,-75.601411,160.421445,78965.81999999999
519,2013-09-27 14:32:26.174087,-75.389173,160.302661,-4479.9800000000005
520,2013-09-28 22:03:20.387508,-75.578165,161.11196,99211.91399999999
521,2013-09-29 09:00:33.913195,-75.465612,161.008625,73626.953
522,2013-10-02 03:51:07.713418,-75.411784,160.641754,136098.633
523,2013-10-03 03:54:08.133879,-75.436018,160.881719,138525.391
524,2013-10-03 12:51:20.206341,-75.519775,161.024125,80075.19499999999
525,2013-10-04 20:58:24.762688,-75.399399,160.46198,123202.148
526,2013-10-05 23:05:56.634669,-75.351948,160.777739,133186.523
527,2013-10-10 08:48:40.214266,-75.376144,161.130806,128333.008
528,2013-10-11 08:26:28.875529,-75.48029,161.08465,160435.54700000002
529,2013-10-11 13:43:08.989553,-75.398191,160.465738,-4982.666
530,2013-10-13 05:08:54.966118,-75.409619,160.414982,-943.8480000000001
531,2013-10-13 05:16:24.681095,-75.238724,160.193811,157454.102
532,2013-10-13 06:27:18.446116,-75.223843,160.095526,111831.05500000001
533,2013-10-13 07:34:14.464235,-75.545005,161.437811,88256.83600000001
534,2013-10-13 10:50:16.536208,-75.409359,160.126755,8173.828
535,2013-10-14 23:20:15.597531,-75.367306,160.404198,124450.19499999999
536,2013-10-15 02:54:01.986177,-75.349917,160.720733,-4965.332
537,2013-10-16 22:08:54.888565,-75.30816,160.430543,116961.91399999999
538,2013-10-19 02:14:15.301039,-75.399747,160.388072,-4930.664
539,2013-10-19 12:25:18.317392,-75.38092,161.248338,124172.852
540,2013-10-19 17:07:21.442846,-75.401647,160.278836,-2122.5589999999997
541,2013-10-22 03:16:43.438185,-75.200746,160.167296,124727.53899999999
542,2013-10-22 05:09:23.569590,-75.432392,161.242651,122231.44499999999
543,2013-10-22 07:59:25.048326,-75.406456,160.266818,1968.262
544,2013-10-22 23:23:44.693209,-75.426167,160.785004,154264.648
545,2013-10-22 23:29:26.587083,-75.332478,160.518216,130690.43
546,2013-10-24 03:25:17.361005,-75.425015,160.379084,-3370.605
547,2013-10-24 08:03:14.551076,-75.457075,161.252032,112108.398
548,2013-10-24 15:24:42.321104,-75.422297,160.348039,-4965.332
549,2013-10-26 00:22:06.023923,-75.49354,159.235549,110305.66399999999
550,2013-10-26 19:04:22.550188,-75.391318,160.459822,-4965.332
551,2013-10-27 00:33:58.134616,-75.359155,160.514209,134018.555
552,2013-10-27 14:11:15.634716,-75.280435,160.239019,149133.78900000002
553,2013-10-29 02:04:26.026188,-75.305275,160.216051,143586.91400000002
554,2013-10-30 16:44:32.313639,-75.579229,159.788429,45788.574
555,2013-10-31 09:50:27.614861,-75.349914,160.458204,122231.44499999999
556,2013-10-31 09:52:52.553511,-75.352931,160.20048,-1047.852
557,2013-11-02 18:42:40.738659,-75.413393,160.987289,53866.211
558,2013-11-04 10:42:46.846720,-75.411075,160.301022,-1498.5349999999999
559,2013-11-04 17:21:22.483159,-75.432643,160.376539,-4965.332
560,2013-11-04 17:48:11.704770,-75.369028,160.538055,-4965.332
561,2013-11-06 04:45:42.385911,-75.653327,160.98949,96022.46100000001
562,2013-11-08 16:52:59.904381,-75.421407,160.216868,-1879.883
563,2013-11-09 23:39:20.952041,-75.373513,160.400035,2800.293
564,2013-11-10 02:39:19.038338,-75.338414,160.372961,-3578.613
565,2013-11-12 05:38:09.705002,-75.409277,161.029995,131938.477
566,2013-11-13 09:57:46.377724,-75.427599,161.359359,5885.741999999999
567,2013-11-13 21:42:30.339258,-75.399247,160.492773,477.539
568,2013-11-17 06:40:51.205860,-75.318305,160.290359,139842.773
569,2013-11-17 10:43:14.101070,-75.394121,160.369193,-4930.664
570,2013-11-18 19:02:46.231552,-75.421633,160.280123,-1498.5349999999999
571,2013-11-20 03:16:06.361899,-75.430339,160.359398,-4514.648
572,2013-11-21 15:48:46.390680,-75.563634,161.144468,30083.984
573,2013-11-25 07:03:23.720717,-75.348698,160.68531,-631.8359999999999
574,2013-11-25 19:40:20.802992,-75.401454,160.325036,-4965.332
575,2013-11-29 12:56:19.774414,-75.409402,160.357939,-4930.664
576,2013-12-01 22:28:16.274109,-75.538777,160.892577,123548.828
577,2013-12-03 06:01:14.714922,-75.424966,160.667613,10184.570000000002
578,2013-12-04 23:13:00.269473,-75.257713,160.207118,139565.43
579,2013-12-07 05:25:38.234755,-75.353035,160.294146,-4965.332
580,2013-12-11 13:07:49.841045,-75.409212,160.903576,122994.141
581,2013-12-11 18:55:41.684793,-75.261543,160.201239,130690.43
582,2013-12-12 16:58:49.764716,-75.437219,160.514296,112385.742
583,2013-12-16 05:52:23.591406,-75.317848,160.394495,127778.31999999999
584,2013-12-16 16:55:33.415658,-75.399806,160.263316,-4965.332
585,2013-12-18 09:42:45.309817,-75.298043,160.353302,132978.516
586,2013-12-18 21:25:45.558274,-75.374394,160.841445,119319.33600000001
587,2013-12-18 21:31:18.261793,-75.493417,161.455253,106977.53899999999
588,2013-12-22 16:51:10.437176,-75.402063,160.973696,143309.57
589,2013-12-25 20:50:32.061590,-75.276343,160.684854,141645.508
590,2013-12-26 16:20:36.339619,-75.309577,160.991071,118279.297
591,2013-12-28 21:28:53.218673,-75.420957,160.327895,-2711.914
592,2013-12-29 06:01:14.446804,-75.325709,160.339883,95606.44499999999
593,2013-12-29 18:18:15.258983,-75.354068,160.384812,-4930.664
594,2013-12-31 10:53:42.157773,-75.445736,160.524251,-4861.328
595,2013-12-31 10:54:14.869394,-75.385426,160.496304,-4965.332
596,2014-01-01 08:58:41.165037,-75.338722,160.836288,-4965.332
597,2014-01-03 15:56:54.864382,-75.323558,160.394905,128610.352
598,2014-01-03 22:03:54.455559,-75.427415,160.374625,962.8910000000001
599,2014-01-05 08:20:27.089168,-75.355472,160.489342,113772.46100000001
600,2014-01-07 00:18:13.619134,-75.409208,160.40108,-4930.664
601,2014-01-07 21:00:55.060588,-75.370811,161.080952,116407.227
602,2014-01-08 08:48:36.894060,-75.305652,160.111997,-4930.664
603,2014-01-10 07:45:34.848269,-75.340338,160.46975,129165.039
604,2014-01-11 04:46:06.935789,-75.29338,160.992329,99211.91399999999
605,2014-01-12 16:31:16.077404,-75.391236,161.379032,123895.508
606,2014-01-15 00:10:56.944643,-75.504375,160.980462,71512.20700000001
607,2014-01-16 02:34:48.986327,-75.605669,160.99658,101014.648
608,2014-01-22 04:47:19.018297,-75.355772,161.054603,140813.477
609,2014-01-22 21:36:47.913306,-75.390203,160.393546,-4930.664
610,2014-01-23 12:04:11.583960,-75.332989,160.413982,137346.68
611,2014-01-24 00:22:14.099721,-75.310092,160.424562,126391.602
612,2014-01-24 19:12:53.400284,-75.411135,159.834004,54420.898
613,2014-01-25 10:26:19.745680,-75.311498,161.116879,132493.16400000002
614,2014-01-26 04:05:04.204902,-75.403071,160.389851,-4965.332
615,2014-01-29 07:02:13.597837,-75.355858,160.409511,129581.055
616,2014-01-29 07:06:50.036130,-75.343549,160.163103,-4930.664
617,2014-01-31 07:36:43.592717,-75.360498,160.926077,119458.008
618,2014-01-31 19:32:47.535296,-75.293077,160.398841,130135.742
619,2014-02-01 06:17:30.140001,-75.314549,160.277864,118903.31999999999
620,2014-02-01 17:49:28.860786,-75.261788,160.134106,134295.898
621,2014-02-06 16:06:25.814493,-75.401273,160.468285,114465.81999999999
622,2014-02-07 14:31:28.535961,-75.426807,161.649499,92694.33600000001
623,2014-02-10 01:42:07.111018,-75.334619,160.650285,100806.641
624,2014-02-10 09:00:27.825216,-75.265159,160.250298,105729.492
625,2014-02-13 02:38:54.259427,-75.329435,160.358533,141368.16400000002
626,2014-02-13 19:50:33.989596,-75.40683,160.499534,141922.852
627,2014-02-13 23:43:02.204783,-75.365933,160.66844,-493.164
628,2014-02-14 07:08:52.776843,-75.423168,160.648936,108364.258
629,2014-02-15 21:05:21.223899,-75.372225,160.470666,165.52700000000002
630,2014-02-17 06:15:08.502428,-75.399113,160.693004,138525.391
631,2014-02-17 09:55:23.852672,-75.331479,160.527337,128818.35899999998
632,2014-02-18 10:20:19.595606,-75.382206,160.260666,128263.67200000002
633,2014-02-23 08:39:39.771373,-75.320079,160.321115,124588.867
634,2014-02-23 15:23:24.924425,-75.396315,160.507943,128541.01600000002
635,2014-02-24 02:18:38.603088,-75.301123,160.30149,111969.727
636,2014-02-24 20:26:53.219574,-75.563981,160.966919,103233.398
637,2014-02-27 01:46:04.701674,-75.450053,160.608062,129303.711
638,2014-03-01 12:01:40.786580,-75.416691,160.777903,121815.43000000001
639,2014-03-05 23:32:15.605218,-75.329948,160.235923,127223.633
640,2014-03-06 11:48:16.840002,-75.394919,160.90514,144280.273
641,2014-03-07 20:56:09.792472,-75.466627,160.080359,43673.828
642,2014-03-08 20:07:28.477301,-75.334978,160.395724,113217.773
643,2014-03-10 08:41:13.094520,-75.289804,160.276287,127916.992
644,2014-03-14 13:37:54.793201,-75.368415,160.564136,123895.508
645,2014-03-16 09:33:14.783002,-75.275713,160.229565,135197.266
646,2014-03-19 13:08:19.450933,-75.436872,160.278018,-4965.332
647,2014-03-20 20:28:14.076029,-75.479606,160.765499,122924.80500000001
648,2014-03-21 01:52:31.012997,-75.391407,160.441355,-4965.332
649,2014-03-22 00:06:57.202738,-75.364005,160.969487,108225.58600000001
650,2014-03-29 02:35:09.674559,-75.376908,160.386439,93387.69499999999
651,2014-03-29 04:40:27.645416,-75.310614,160.308235,123895.508
652,2014-03-30 07:06:52.428636,-75.550835,160.794259,122994.141
653,2014-03-31 00:25:14.133160,-75.407745,160.408679,-4965.332
654,2014-04-01 22:31:32.503383,-75.465328,160.912653,67872.06999999999
655,2014-04-03 13:39:35.872112,-75.532011,160.167635,61493.164
656,2014-04-03 21:01:18.789543,-75.398531,160.628258,127362.30500000001
657,2014-04-06 19:19:13.121524,-75.325783,161.455913,137069.33599999998
658,2014-04-08 18:28:52.256748,-75.339049,160.997427,117932.617
659,2014-04-10 08:03:26.009417,-75.372221,160.564453,121260.742
660,2014-04-13 03:07:09.773191,-75.404102,160.653401,121815.43000000001
661,2014-04-15 03:05:21.400999,-75.50301,161.835313,107532.227
662,2014-04-15 10:23:12.994905,-75.367173,160.779224,141922.852
663,2014-04-15 10:26:03.628964,-75.404223,160.936949,122647.46100000001
664,2014-04-17 13:52:42.391720,-75.384268,161.064069,127362.30500000001
665,2014-04-20 14:29:46.080928,-75.394793,160.615611,131938.477
666,2014-04-21 22:52:34.603238,-75.332342,160.101142,-4930.664
667,2014-04-23 11:58:11.995323,-75.293298,160.349917,120290.03899999999
668,2014-04-26 02:47:27.740991,-75.386475,161.267529,130690.43
669,2014-04-27 00:01:59.266083,-75.270795,160.26897,145528.32
670,2014-04-28 05:20:07.925405,-75.174092,160.894168,137901.367
671,2014-04-28 16:01:54.440317,-75.342301,160.457626,134018.555
672,2014-04-28 21:47:50.771843,-75.35648,160.956368,113911.133
673,2014-04-30 08:57:31.286819,-75.564812,160.842388,81739.258
674,2014-05-04 03:31:06.070789,-75.338785,160.395997,119596.68000000001
675,2014-05-05 09:43:47.828049,-75.327279,160.413566,114049.80500000001
676,2014-05-05 10:13:57.286900,-75.345218,161.188472,130551.758
677,2014-05-07 13:02:01.713659,-75.346374,160.830922,-4965.332
678,2014-05-09 04:52:38.677082,-75.313318,160.54119,145112.305
679,2014-05-10 17:58:51.598115,-75.394283,160.332252,-4930.664
680,2014-05-10 20:15:35.889958,-75.518944,161.423208,99523.926
681,2014-05-11 23:11:48.527912,-75.309678,160.044849,147885.742
682,2014-05-13 06:43:02.004875,-75.361151,160.495932,121260.742
683,2014-05-13 09:25:15.245107,-75.550112,160.906234,99697.266
684,2014-05-14 06:30:03.130631,-75.392214,160.732401,158147.46099999998
685,2014-05-16 19:17:55.134520,-75.483747,160.710132,88395.508
686,2014-05-18 16:50:38.696773,-75.416049,161.015348,110513.672
687,2014-05-21 01:18:46.243211,-75.648032,159.88303,51855.469
688,2014-05-21 18:08:39.499539,-75.35931,160.483498,117655.273
689,2014-05-22 07:10:59.684364,-75.313631,160.479955,149688.477
690,2014-05-24 12:03:35.372805,-75.371905,161.185657,122508.78899999999
691,2014-05-24 15:03:41.066001,-75.480881,160.864755,133602.53900000002
692,2014-05-24 22:37:23.109067,-75.354619,160.128409,-4687.987999999999
693,2014-05-26 04:23:55.976904,-75.369797,160.269107,-3405.273
694,2014-05-29 01:42:40.198704,-75.437273,160.835518,115852.53899999999
695,2014-05-30 09:47:06.514512,-75.416137,161.00302,125490.234
696,2014-05-30 14:54:21.330444,-75.596474,161.323416,87216.797
697,2014-05-31 03:42:53.421288,-75.412808,160.789858,93526.367
698,2014-05-31 18:05:11.292314,-75.329801,160.272707,49983.398
699,2014-05-31 18:16:44.917319,-75.272869,160.226339,164803.71099999998
700,2014-06-01 01:52:10.331577,-75.4259,160.670783,61978.515999999996
701,2014-06-01 11:41:05.621055,-75.424545,161.025575,149688.477
702,2014-06-01 20:41:53.157740,-75.36599,160.268866,-4930.664
703,2014-06-03 20:49:33.819297,-75.319058,160.088195,-3821.289
704,2014-06-05 12:39:59.035393,-75.411989,160.604773,109612.30500000001
705,2014-06-06 12:05:41.645775,-75.344438,160.40868,121676.758
706,2014-06-08 16:46:16.414368,-75.3354,161.104404,122994.141
707,2014-06-11 10:56:29.471599,-75.307419,161.379787,126946.28899999999
708,2014-06-11 20:07:28.773329,-75.453859,160.608392,-4930.664
709,2014-06-13 14:53:56.952647,-75.34753,160.356718,107740.234
710,2014-06-18 08:24:33.326002,-75.361435,161.061407,120983.398
711,2014-06-18 08:29:17.242396,-75.284989,160.025318,-4930.664
712,2014-06-19 21:34:42.278701,-75.338343,160.488005,127223.633
713,2014-06-22 12:38:40.344417,-75.424364,161.050245,70368.16399999999
714,2014-06-26 09:03:43.269023,-75.325458,161.158413,128679.688
715,2014-06-27 19:03:12.418042,-75.293325,160.343802,121399.41399999999
716,2014-06-28 22:47:10.281322,-75.224177,160.473081,-4930.664
717,2014-06-30 02:34:23.636432,-75.331654,160.28509,119180.66399999999
718,2014-07-01 00:12:24.362035,-75.390952,160.621436,126668.94499999999
719,2014-07-02 07:48:36.491677,-75.42747,161.143222,97686.523
720,2014-07-02 13:34:24.314381,-75.418633,160.60843,116892.578
721,2014-07-05 01:35:43.185179,-75.364775,161.12328,111969.727
722,2014-07-07 05:17:04.290084,-75.338417,161.083282,128333.008
723,2014-07-10 00:19:03.213474,-75.286333,160.190464,129442.383
724,2014-07-10 19:12:32.154427,-75.306512,160.375315,131522.46099999998
725,2014-07-10 19:14:03.333032,-75.220666,159.876213,141784.18
726,2014-07-10 19:16:27.750554,-75.296954,160.002936,-4965.332
727,2014-07-11 12:53:03.324812,-75.384,161.22103,112177.734
728,2014-07-12 02:35:25.884095,-75.424832,161.235502,113633.78899999999
729,2014-07-12 19:12:17.179692,-75.31833,160.284233,142893.555
730,2014-07-16 09:11:45.475410,-75.401123,161.445124,61423.828
731,2014-07-16 09:29:49.143361,-75.221233,161.09091,145736.32799999998
732,2014-07-16 22:36:33.601873,-75.388193,161.400169,120636.719
733,2014-07-21 10:04:22.035240,-75.25347,160.688884,119041.992
734,2014-07-22 06:47:59.613732,-75.414911,161.283584,118209.96100000001
735,2014-07-23 03:10:52.843350,-75.285406,160.410519,116407.227
736,2014-07-25 03:13:12.257251,-75.2837,160.3676,120706.05500000001
737,2014-07-27 01:52:48.597380,-75.264252,160.937183,142962.891
738,2014-07-27 07:54:39.154912,-75.427475,160.877736,140536.133
739,2014-07-27 23:48:04.978914,-75.397868,161.383029,98310.547
740,2014-07-31 03:14:13.619859,-75.322925,160.070006,-4930.664
741,2014-08-03 03:16:54.063398,-75.403146,160.474592,111969.727
742,2014-08-03 07:38:18.138933,-75.421603,160.496076,-4965.332
743,2014-08-05 08:27:40.265221,-75.390584,161.231107,130413.086
744,2014-08-05 11:24:13.321953,-75.542558,159.80126,44991.211
745,2014-08-06 23:00:09.600067,-75.561446,160.919912,110791.016
746,2014-08-10 23:42:45.264919,-75.298739,160.760334,127639.648
747,2014-08-13 16:16:17.116236,-75.457866,161.153138,102540.03899999999
748,2014-08-18 07:14:17.687145,-75.33301,160.907794,132423.82799999998
749,2014-08-18 17:31:40.048935,-75.395378,160.680341,108849.609
750,2014-08-26 15:10:22.138584,-75.582756,161.134357,52826.172
751,2014-08-29 21:55:06.320305,-75.542366,161.518341,63573.242
752,2014-08-30 01:33:50.183985,-75.29032,160.377236,134642.57799999998
753,2014-08-30 18:03:56.917608,-75.20123,161.091608,147053.71099999998
754,2014-08-31 07:49:36.640527,-75.445685,160.706575,121954.102
755,2014-09-03 02:10:21.094832,-75.399793,161.269267,119458.008
756,2014-09-03 03:15:28.140667,-75.439246,160.489749,-4930.664
757,2014-09-03 15:28:37.517381,-75.402898,160.523874,101985.352
758,2014-09-07 17:01:16.103440,-75.449791,160.475123,-4861.328
759,2014-09-09 02:09:35.581032,-75.305229,160.932412,115297.852
760,2014-09-09 21:01:17.615598,-75.366892,160.490235,119180.66399999999
761,2014-09-11 07:11:55.984094,-75.476731,160.604184,-3543.9449999999997
762,2014-09-19 03:44:16.255583,-75.349973,160.445927,115575.19499999999
763,2014-09-19 22:04:56.497424,-75.392506,160.683158,126668.94499999999
764,2014-09-23 04:35:06.258049,-75.29302,160.411072,134989.258
765,2014-09-23 09:20:19.885728,-75.231708,160.665583,125490.234
766,2014-09-23 15:47:58.796420,-75.278409,160.269451,123063.477
767,2014-09-26 14:44:07.128705,-75.43088,161.523498,121607.422
768,2014-09-28 11:17:12.608302,-75.399369,160.468138,130274.414
769,2014-09-29 12:49:20.294117,-75.34104,160.985373,137624.023
770,2014-10-01 02:50:34.662474,-75.364135,160.649837,128749.023
771,2014-10-01 07:34:02.716649,-75.272845,160.232446,130690.43
772,2014-10-01 14:49:25.526926,-75.345761,160.325902,115367.188
773,2014-10-02 01:37:37.107062,-75.336738,160.426527,113495.117
774,2014-10-02 01:38:57.848752,-75.300645,159.866938,3389.648
775,2014-10-05 14:47:23.796074,-75.319843,161.019799,117377.93000000001
776,2014-10-07 12:06:42.923245,-75.490015,160.775813,102470.703
777,2014-10-17 00:07:41.739178,-75.44628,160.601554,110860.352
778,2014-10-19 18:31:43.166546,-75.36424,160.098199,-4965.332
779,2014-10-23 22:07:15.991807,-75.471645,160.820451,116407.227
780,2014-10-25 10:51:23.371362,-75.495872,161.393568,135266.602
781,2014-10-26 12:11:38.115911,-75.370032,160.432066,122716.797
782,2014-10-26 22:48:07.788018,-75.352081,160.172795,100806.641
783,2014-10-28 20:27:44.145838,-75.582945,161.109422,92208.984
784,2014-11-01 18:39:14.678641,-75.35366,160.470774,124311.523
785,2014-11-02 20:51:32.559645,-75.305144,160.94465,131522.46099999998
786,2014-11-03 01:14:27.899874,-75.48499,160.961248,132978.516
787,2014-11-04 01:11:35.698933,-75.295438,160.295,124450.19499999999
788,2014-11-08 12:01:14.989314,-75.413582,160.660416,13651.367
789,2014-11-10 05:55:17.926365,-75.347367,161.032135,121607.422
790,2014-11-10 13:28:54.907033,-75.339112,160.322387,117932.617
